chapter,question_number,Question,Answer,question_length,answer_length
39,39.11,"An automated transfer line is to be designed. Based on previous experience, the average downtime per occurrence = 5.0 min, and the probability of a station failure that leads to a downtime occurrence p = 0.01. The total work content time = 9.8 min and is to be divided evenly amongst the workstations, so that the ideal cycle time for each station = 9.8/n. Determine (a) the optimum number of stations on the line n that will maximize production rate, and (b) the production rate and proportion uptime for your answer to part (a).",Solution: (a) Maximizing Rp is equivalent to minimizing Tp. Tp = Tc + Ftd = 9.8/n + n(0.01)(5.0) = 9.8/n + 0.05n dTp/dn = -9.8/n^2 + 0.05 = zero at minimum point n^2 = 9.8/0.05 = 196 n = (196)^.5 = 14 stations (b) Tp = 9.8/14 + 0.05(14) = 0.7 + 0.7 = 1.4 min Rp = 60/1.4 = 42.86 pc/hr E = 0.7/1.4 = 0.50,536,300
41,41.1,"A product is made to stock. Annual demand is 86,000 units. Each unit costs $9.50 and the annual holding cost rate is 22%. Setup cost to produce this product is $800. Determine (a) economic order quantity and (b) total inventory costs for this situation.","Solution: (a) EOQ = (2DaCsu/Ch)^0.5 = (2 x 86,000 x 800/(0.22 x 9.50))^0.5 = 8114 units (b) TIC = ChQ/2 + CsuDa/Q = 0.22(9.50)(8114/2) + 800(86,000/8114) = 8479 + 8479 = $16,958",259,175
41,41.2,"Given that annual demand for a product is 20,000 units, cost per unit = $6.00, holding cost rate = 2.5%/month, changeover (setup) time between products averages 2.0 hr, and downtime cost during changeover = $200/hr, determine (a) economic order quantity and (b) total inventory costs for this situation.","Solution: (a) EOQ = (2DaCsu/Ch)^0.5 = (2 x 20,000 x 2 x 200/(12 x .025 x 6.00))^0.5 = 2981 units (b) TIC = ChQ/2 + CsuDa/Q = 12 x 0.025(6.00)(2981/2) + 2 x 200(20,000/2981) = 2683 + 2684 = $5367",309,192
41,41.1,"A product is produced in batches. Batch size = 2000 units. Annual demand = 50,000 units, and unit cost of the product = $4.00. Setup time to run a batch = 2.5 hr, cost of downtime on the affected equipment is figured at $250/hr, and annual holding cost rate = 30%. What would the annual savings be if the product were produced in the economic order quantity?","Solution: Current TIC = ChQ/2 + CsuDa/Q = 0.30(4.00)(2000/2) + 2.5 x 250(50,000/2000) = 1200 + 15,625 = $16,825 EOQ = (2DaCsu/Ch)^0.5 = (2 x 50,000 x 2.5 x 250/(0.30 x 4.00))^0.5 = 7217 units                                                 TIC at EOQ = ChQ/2 + CsuDa/Q = 0.30(4.00)(7217/2) + 2.5 x 250(50,000/7217) = 4330 + 4330 = $8660 Savings = 16,825 -8660 = $8165",364,317
41,41.4,"Assembly of a product requires that a component part be ordered and stocked. Demand for the product is constant throughout the year at 7800 units annually. The cost to place an order is $95. The cost of the part is $56 and the holding cost rate is 22%. When units are ordered, they take two weeks to arrive. Determine (a) the economic order quantity and (b) the reorder point. (c) The parts are prepackaged in multiples of 100. It saves the supplier unpacking and repackaging time if they can ship in multiples of 100. The supplier has offered to reduce the price by $1 per unit if even multiples of 100 are purchased. How much would be saved (if anything) by taking this offer?","Solution: (a) EOQ = (2DaCsu/Ch)^0.5 = (2 x 7800 x 95/(0.22 x 56))^0.5 = 346.83 = 347 units (b) Weekly demand is 7800/52 = 150 units/wk. If it takes 2 weeks for an order to arrive, you must reorder when the supply reaches 2*150 = 300 units  (c) Since total cost is not a linear function, you must check the cost both above and below the EOQ. Also, since the item cost is lower, you must calculate total cost instead of total inventory cost.   TCEOQ = DaCp + ChQ/2 + CsuDa/Q = 7800(56) + (56)(0.22)(347)/2 + 95(7800)/347 TCEOQ = 436,800 + 2137.52 + 2134.45 = $ 441,073 TC300 = 7800(55) + (55)(0.22)(300)/2 + 95(7800)/300 = 429000 + 1815 + 2470 = $ 433,285 TC400 = 7800(55) + (55)(0.22)(400)/2 + 95(7800)/400 = 429000 + 2420 + 1852.50 = $ 433,273 It is cheapest to buy 400 units at a time. That will save $7800 per year ",684,825
41,41.5,"A certain piece of production equipment is used to produce various components for an assembled product. To keep in-process inventories low, it is desired to produce the components in batch sizes of 150 units. Demand for each product is 2500 units per year. Production downtime costs an estimated $200/hr. All of the components made on the equipment are of approximately equal unit cost, which is $9.00. Holding cost rate = 30%/yr. In how many minutes must the changeover between batches be completed in order for 150 units to be the economic order quantity?",Solution: EOQ = (2DaCsu/Ch)^0.5 (EOQ)^2= 2DaCdtTsu/hCp Tsu = hCp(EOQ)^2/2Da Cdt = 0.3(9.00)(150)^2/(2 x 2500 x 200) = 0.06075 hr = 3.65 min.,563,136
41,41.6,"Current setup time on a certain machine is 3.0 hr. Cost of downtime on this machine is estimated at $200/hr. Annual holding cost per part made on the equipment, Ch = $1.00. Annual demand for the part is 15,000 units. Determine (a) EOQ and (b) total inventory costs for this data. ","Solution: (a) EOQ = (2DaCsu/Ch)^0.5 = (2 x 15,000 x 3.00 x 200/1.00)^0.5 = 4243 pc  (b) TIC = ChQ/2 + CsuDa/Q = 1.00(4243/2) + 3.00 x 200(15,000/4243) = 2121.50 + 2121.14 = $4242.64 ",396,349
41,41.7,"The two-bin approach is used to control inventory for a particular low-cost component. Each bin holds 1200 units. The annual usage of the component is 45,000 units. Cost to order the component is around $70. (a) What is the imputed holding cost per unit for this data? (b) If the actual annual holding cost per unit is only 7 cents, what lot size should be ordered? ","Solution: (a) EOQ = (2DaCsu/Ch)^0.5                                                1200 = (2 x 45,000 x 70/Ch)^0.5                                                          Ch = 2 x 45,000 x 70/1200^2 = $4.38 annually (b) Given Ch = $0.07, EOQ = (2 x 45,000 x 70/0.07)0.5 = 9486.83 -> 9487 pc  ",492,457
41,41.13,"The current date in the production calendar is day 14. There are three orders (A, B, and C) to be processed at a particular work center. The orders arrived in the sequence A-B-C at the work center. For order A, the remaining process time = 8 days, and the due date is day 24. For order B, the remaining process time = 14 days, and the due date is day 33. For order C, the remaining process time = 6 days, and the due date is day 26. Determine the sequence of the orders that would be scheduled using (a) first-come-first-serve",Solution: (a) FCFS: sequence = A -B -C ,632,441
41,41.13,"The current date in the production calendar is day 14. There are three orders (A, B, and C) to be processed at a particular work center. The orders arrived in the sequence A-B-C at the work center. For order A, the remaining process time = 8 days, and the due date is day 24. For order B, the remaining process time = 14 days, and the due date is day 33. For order C, the remaining process time = 6 days, and the due date is day 26. Determine the sequence of the orders that would be scheduled using (b) earliest due date",Solution: (b) Earliest due date: sequence = A -C -B ,,
41,41.13,"The current date in the production calendar is day 14. There are three orders (A, B, and C) to be processed at a particular work center. The orders arrived in the sequence A-B-C at the work center. For order A, the remaining process time = 8 days, and the due date is day 24. For order B, the remaining process time = 14 days, and the due date is day 33. For order C, the remaining process time = 6 days, and the due date is day 26. Determine the sequence of the orders that would be scheduled using (c) shortest processing time",Solution:  (c) Shortest processing time: sequence = C -A -B ,,
41,41.13,"The current date in the production calendar is day 14. There are three orders (A, B, and C) to be processed at a particular work center. The orders arrived in the sequence A-B-C at the work center. For order A, the remaining process time = 8 days, and the due date is day 24. For order B, the remaining process time = 14 days, and the due date is day 33. For order C, the remaining process time = 6 days, and the due date is day 26. Determine the sequence of the orders that would be scheduled using  (d) least slack time.",Solution: (d) Least slack time: Order Aslacktime = (24 -14)-8 = 2 Order Bslacktime =(33 -14) -14=5 OrderCslacktime =(26 -14) -6 =6 Sequence = A -B -C  ,,
41,41.13,"The current date in the production calendar is day 14. There are three orders (A, B, and C) to be processed at a particular work center. The orders arrived in the sequence A-B-C at the work center. For order A, the remaining process time = 8 days, and the due date is day 24. For order B, the remaining process time = 14 days, and the due date is day 33. For order C, the remaining process time = 6 days, and the due date is day 26. Determine the sequence of the orders that would be scheduled using  (e) critical ratio.",Solution: (e) Critical ratio: Order A critical ratio = (24 -14)/8 = 1.25 Order B critical ratio = (33 -14)/14 = 1.357 Order C critical ratio = (26 -14)/6 = 2.0 Sequence = A -B -C,,
41,41.14,"Five jobs are waiting to be scheduled on a machine. For order A, the remaining process time = 5 days, and the due date is day 8. For order B, the remaining process time = 7 days, and the due date is day 16. For order C, the remaining process time = 11 days, and the due date is day 22. For order D, the remaining process time = 9 days, and the due date is day 31. For order E, the remaining process time = 10 days, and the due date is day 26. Determine a production schedule based on (a) shortest processing time.  All times are listed in days.",Solution: (a) SPT: The schedule is: A  - B  - D  - E  - C,618,455
41,41.14,"Five jobs are waiting to be scheduled on a machine. For order A, the remaining process time = 5 days, and the due date is day 8. For order B, the remaining process time = 7 days, and the due date is day 16. For order C, the remaining process time = 11 days, and the due date is day 22. For order D, the remaining process time = 9 days, and the due date is day 31. For order E, the remaining process time = 10 days, and the due date is day 26. Determine a production schedule based on  (b) earliest due date.  All times are listed in days.",Solution:(b) EDD: The schedule is: A  - B  - C  - E  - D ,618,455
41,41.14,"Five jobs are waiting to be scheduled on a machine. For order A, the remaining process time = 5 days, and the due date is day 8. For order B, the remaining process time = 7 days, and the due date is day 16. For order C, the remaining process time = 11 days, and the due date is day 22. For order D, the remaining process time = 9 days, and the due date is day 31. For order E, the remaining process time = 10 days, and the due date is day 26. Determine a production schedule based on  (c) critical ratio. All times are listed in days.",Solution:  (c) Critical Ratio: A critcal ratio 8/5 = 1.6 B critical ratio 16/7 = 2.29 C critical ratio 22/11 = 2.0 D critical ratio 31/9 = 3.44 E critical ratio 26/10 = 2.6  The schedule is: A  - C  - B  - E  - D  ,618,455
41,41.14,"Five jobs are waiting to be scheduled on a machine. For order A, the remaining process time = 5 days, and the due date is day 8. For order B, the remaining process time = 7 days, and the due date is day 16. For order C, the remaining process time = 11 days, and the due date is day 22. For order D, the remaining process time = 9 days, and the due date is day 31. For order E, the remaining process time = 10 days, and the due date is day 26. Determine a production schedule based on (d) least slack time. All times are listed in days.",Solution: (d) Least Slack Time A SlackTime 8  - 5 =3 BSlackTime16  - 7 =9 C Slack Time 22  -  11 = 11 D Slack Time 31  -  9 = 22 E Slack Time 26  -  10 = 16   The schedule is: A  - B  - C  - E  - D,618,455
42,42.1,An automatic turning process is set up to produce parts with a mean diameter = 6.255 cm. The process is in statistical control and the output is normally distributed with a standard deviation = 0.004 cm. Determine the process capability.,Solution: Process capability PC = r +-3V = 6.255 +- 3(0.004) = 6.255+-0.012 cm The upper and lower limits of the process capability range are: 6.243 to 6.267 cm,243,158
42,42.4,A plastic extrusion process produces round extrudate with a mean diameter = 28.6 mm. The process is in statistical control and the output is normally distributed with standard deviation = 0.53 mm. Determine the process capability.,Solution: Process capability PC = r +-3V = 28.6+- 3(0.53) = 28.6+- 1.59 mm The upper and lower limits of the process capability range are: 27.01 to 30.19 mm.,236,155
42,42.2,"The additional operation in the preceding problem will add $2.00 to the current cost of the part, which is $13.50. If the rate of returns from the customer at the tolerance of +-0.025 in is 2.1%, and it is expected to drop to zero returns using the new tolerance, should the company add the finish grinding operation to the manufacturing sequence for the part? Answer this question using the basic cost and return rate data without consideration of the Taguchi loss function.","Solution: The basic cost and return rate data are that 2.1% of the parts are returned, and it costs $200 for each one that is returned. Comparing the cost per part with and without the grinding operation, we have Without the grinding operation, cost/pc = $13.50 + 0.021($200) = 13.50 + 4.20 = $17.70 With the added operation, cost/pc = 13.50 + 2.00 = $15.50 The calculation favors the addition of the grinding operation. Laser Measurement Technologies",479,451
42,42.21,A laser triangulation system has the laser mounted at a 35� angle from the vertical. The distance between the worktable and the photodetector is 24.0000 in. Determine (a) the distance between the laser and the photodetector when no part is present and (b) the height of a part when the distance between the laser and photo-detector is 12.0250 in.,Solution: (a) L with no part when D = 0: D=H  -  L cot A; 0 = H  -  L cot A; L = H/cot A = H tan A L = 24.0000 tan(35) = 16.8050 in (b) D = H  -  L cot A = 24.0000  -  12.0250 cot(35) D = 24.0000  -  12.0250(1.42815) = 6.8265 in,352,218
42,42.22,"A laser triangulation system is used to determine the height of a steel block. The system has a photosensitive detector that is located 750.000 mm above the working surface and the laser is mounted at a 30.00� angle from the vertical. With no part on the worktable, the position of the laser reflection on the photo sensor is recorded. After a part is placed on the worktable, the laser reflection shifts 70.000 mm toward the laser. Determine the height of the object.",Solution: Need to find the distance of the reflection from the laser. L with no part when D=0: D = H  -  L cot A; 0 = H  -  L cot A; L = H/cot A = H tan A L = 750 tan(30) = 433.0127 mm L with part = 433.0127  -  70 = 363.0127 mm D = H  -  L cot A = 750  -  363.0127 cot(30) = 750  -  363.0127(1.732) = 121.262 mm,474,300
